university,province,score,year
北京林业大学,黑龙江,573.1341132,2017
西北工业大学,黑龙江,574.1121232,2017
大连理工大学,黑龙江,575.1241292,2017
广西医科大学,黑龙江,577.1021342,2017
北京工业大学,黑龙江,578.1131162,2017
东华大学,黑龙江,578.1161292,2017
广东外语外贸大学,黑龙江,578.1271162,2017
西南政法大学,黑龙江,579.1321332,2017
中央民族大学,黑龙江,581.1271312,2017
武汉理工大学,黑龙江,581.1321222,2017
首都医科大学,黑龙江,582.1141342,2017
首都经济贸易大学,黑龙江,582.1171362,2017
苏州大学,黑龙江,582.1261362,2017
北京第二外国语学院,黑龙江,583.1081342,2017
华北电力大学(北京),黑龙江,583.1311282,2017
西南交通大学,黑龙江,585.0951482,2017
北京科技大学,黑龙江,585.1181352,2017
山东大学威海分校,黑龙江,586.1201262,2017
暨南大学,黑龙江,586.1401232,2017
南京审计大学,黑龙江,590.1231262,2017
上海对外经贸大学,黑龙江,590.1271312,2017
南京理工大学,黑龙江,590.1351232,2017
中国海洋大学,黑龙江,590.1351282,2017
中国农业大学,黑龙江,591.1181362,2017
东北大学,黑龙江,592.1051432,2017
东北师范大学,黑龙江,592.1171342,2017
天津医科大学,黑龙江,593.1241382,2017
上海大学,黑龙江,593.1281262,2017
北京邮电大学(宏福校区),黑龙江,593.1291272,2017
华东理工大学,黑龙江,594.1211142,2017
中国传媒大学,黑龙江,595.1181262,2017
西安电子科技大学,黑龙江,595.1201322,2017
南京航空航天大学,黑龙江,598.1161362,2017
湖南大学,黑龙江,598.1251252,2017
东北财经大学,黑龙江,598.1311322,2017
北京交通大学,黑龙江,599.1121282,2017
重庆大学,黑龙江,601,2017
中南大学,黑龙江,601.1261392,2017
重庆大学,黑龙江,601.1321362,2017
电子科技大学(沙河校区),黑龙江,602.1361322,2017
哈尔滨工业大学(威海),黑龙江,604.1281392,2017
西北工业大学,黑龙江,605.1231133,2017
大连理工大学,黑龙江,605.1281332,2017
四川大学,黑龙江,606.1281332,2017
华南理工大学,黑龙江,607.1331402,2017
北京理工大学,黑龙江,607.1341362,2017
北京邮电大学,黑龙江,610.1321342,2017
哈尔滨工业大学,黑龙江,613.1171432,2017
华东政法大学,黑龙江,613.1351392,2017
西南财经大学,黑龙江,614.1311382,2017
电子科技大学,黑龙江,615.1291322,2017
厦门大学,黑龙江,616.1331382,2017
中南财经政法大学,黑龙江,616.1411352,2017
华中科技大学,黑龙江,618.1301313,2017
北京理工大学,黑龙江,618.1351342,2017
上海外国语大学,黑龙江,619.1341403,2017
中国政法大学,黑龙江,621.1331362,2017
中国社会科学院大学,黑龙江,624.1341342,2017
华东师范大学,黑龙江,625.1231333,2017
东南大学,黑龙江,626.1281372,2017
武汉大学,黑龙江,627.1441382,2017
华中科技大学,黑龙江,629,2017
中山大学,黑龙江,630.1251393,2017
中国人民大学(苏州校区),黑龙江,633.1291403,2017
西安交通大学,黑龙江,633.1311293,2017
中央财经大学,黑龙江,633.1361363,2017
北京外国语大学,黑龙江,633.1361402,2017
武汉大学,黑龙江,634,2017
南开大学,黑龙江,639.1271393,2017
对外经济贸易大学,黑龙江,639.1461412,2017
上海财经大学,黑龙江,643.1291443,2017
同济大学,黑龙江,645.1291433,2017
北京航空航天大学,黑龙江,646.1321413,2017
上海交通大学医学院,黑龙江,656.1421373,2017
北京大学医学部,黑龙江,657.1411423,2017
复旦大学医学院,黑龙江,658.1421442,2017
南京大学,黑龙江,659.1421463,2017
中国人民大学,黑龙江,661.1391413,2017
中国科学技术大学,黑龙江,661.1451413,2017
浙江大学,黑龙江,664.1401413,2017
中国科学技术大学,黑龙江,667,2017
复旦大学,黑龙江,671.1441333,2017
上海交通大学,黑龙江,674.1421433,2017
清华大学,黑龙江,678.1371403,2017
北京大学,黑龙江,680.1391443,2017
青海师范大学,湖北,429,2017
青海大学,湖北,499,2017
广西师范大学,湖北,515,2017
燕山大学,湖北,550,2017
广西大学,湖北,554,2017
合肥工业大学,湖北,566,2017
西南大学,湖北,567,2017
重庆大学,湖北,603,2017
华中科技大学,湖北,623,2017
武汉大学,湖北,625,2017
中国科学技术大学,湖北,661,2017
青海师范大学,湖南,444,2017
河北大学,湖南,505,2017
宁波大学,湖南,505,2017
湖南农业大学,湖南,505,2017
中南林业科技大学(中外合作办学),湖南,505,2017
湖南农业大学(中外合作办学),湖南,505,2017
湘潭大学(中外合作办学),湖南,505,2017
南华大学(农村专项),湖南,505,2017
湖南农业大学(农村专项),湖南,505,2017
中南林业科技大学(班戈学院),湖南,505,2017
湖南科技大学(中外合作办学),湖南,505,2017
河南大学,湖南,505,2017
云南大学,湖南,505,2017
西安科技大学,湖南,505,2017
新疆大学,湖南,505,2017
中国石油大学(北京)克拉玛依校区,湖南,505,2017
长沙理工大学(中外合作办学),湖南,506,2017
湖南科技大学(农村专项),湖南,506,2017
广西师范大学,湖南,507,2017
沈阳农业大学,湖南,507,2017
湖南中医药大学,湖南,508,2017
中南林业科技大学(农村专项),湖南,508,2017
中国医科大学,湖南,509,2017
海南大学,湖南,509,2017
石河子大学,湖南,509,2017
西安建筑科技大学,湖南,510,2017
长春理工大学(中外合作办学),湖南,511,2017
东北石油大学,湖南,513,2017
南京中医药大学,湖南,513,2017
湖南科技大学,湖南,514,2017
南华大学,湖南,514,2017
湖南中医药大学(农村专项),湖南,514,2017
北京林业大学,湖南,515,2017
北京化工大学,湖南,516,2017
广西大学,湖南,516,2017
青海大学,湖南,518,2017
青海大学,湖南,518,2017
中华女子学院,湖南,519,2017
辽宁工程技术大学,湖南,519,2017
东北电力大学,湖南,519,2017
华中农业大学(中外合作办学),湖南,519,2017
华中师范大学(中外合作办学),湖南,520,2017
重庆交通大学(中外合作办学),湖南,520,2017
沈阳工业大学,湖南,521,2017
中南林业科技大学,湖南,521,2017
西南大学(荣昌校区),湖南,521,2017
哈尔滨理工大学,湖南,522,2017
北京工商大学(中外合作办学),湖南,523,2017
中北大学,湖南,523,2017
沈阳建筑大学,湖南,524,2017
广东以色列理工学院,湖南,524,2017
北京师范大学-香港浸会大学联合国际学院,湖南,524,2017
电子科技大学(沙河校区),湖南,524,2017
东北电力大学,湖南,525,2017
厦门大学(中外合作办学),湖南,525,2017
陕西科技大学,湖南,525,2017
郑州大学(中外合作办学),湖南,526,2017
三峡大学,湖南,526,2017
燕山大学,湖南,526,2017
石家庄铁道大学,湖南,527,2017
东华大学,湖南,527,2017
济南大学,湖南,527,2017
湘潭大学(农村专项),湖南,527,2017
延边大学,湖南,528,2017
西安工业大学,湖南,528,2017
长春理工大学,湖南,529,2017
东北农业大学,湖南,529,2017
福建农林大学,湖南,529,2017
中南民族大学,湖南,529,2017
长沙理工大学(农村专项),湖南,529,2017
江西理工大学,湖南,530,2017
湖北工业大学,湖南,530,2017
宁夏大学,湖南,530,2017
山西大学,湖南,531,2017
大连理工大学(盘锦校区)(中外合作办学),湖南,531,2017
青岛科技大学,湖南,531,2017
山东师范大学,湖南,531,2017
西安科技大学,湖南,531,2017
东北林业大学,湖南,532,2017
山东科技大学,湖南,532,2017
湘潭大学,湖南,533,2017
河南大学,湖南,534,2017
四川农业大学,湖南,534,2017
江苏科技大学,湖南,535,2017
内蒙古大学,湖南,536,2017
湖南师范大学,湖南,536,2017
西南大学(中外合作办学),湖南,536,2017
浙江师范大学,湖南,537,2017
昆明理工大学,湖南,537,2017
合肥工业大学(中外合作办学),湖南,538,2017
北京交通大学(威海校区),湖南,538,2017
武汉工程大学,湖南,538,2017
沈阳药科大学,湖南,539,2017
长沙理工大学,湖南,539,2017
西安理工大学,湖南,539,2017
华东交通大学,湖南,540,2017
南昌大学(中外合作办学),湖南,540,2017
东北财经大学(中外合作办学),湖南,541,2017
湖北中医药大学,湖南,541,2017
北京联合大学,湖南,542,2017
北京体育大学,湖南,543,2017
西交利物浦大学,湖南,543,2017
重庆交通大学,湖南,544,2017
中国民航大学,湖南,545,2017
宁波诺丁汉大学,湖南,545,2017
华南农业大学,湖南,545,2017
南京林业大学,湖南,546,2017
湖北大学,湖南,546,2017
西安建筑科技大学,湖南,546,2017
南京信息工程大学,湖南,547,2017
青岛大学,湖南,547,2017
扬州大学,湖南,548,2017
成都理工大学,湖南,548,2017
西南交通大学(中外合作办学),湖南,548,2017
北方工业大学,湖南,549,2017
广西医科大学,湖南,549,2017
海南大学,湖南,549,2017
河海大学(中外合作办学),湖南,549,2017
华侨大学,湖南,550,2017
湖南师范大学(农村专项),湖南,550,2017
燕山大学,湖南,551,2017
燕山大学,湖南,551,2017
哈尔滨医科大学,湖南,551,2017
合肥工业大学(宣城校区),湖南,551,2017
西北工业大学,湖南,551,2017
辽宁大学,湖南,552,2017
贵州大学,湖南,552,2017
太原理工大学,湖南,553,2017
东北大学(中外合作办学),湖南,553,2017
华中农业大学,湖南,553,2017
广西大学,湖南,553,2017
北京工商大学,湖南,554,2017
天津中医药大学,湖南,554,2017
河北医科大学,湖南,554,2017
南京工业大学,湖南,554,2017
浙江财经大学,湖南,554,2017
中国石油大学(华东),湖南,554,2017
重庆邮电大学,湖南,554,2017
北京中医药大学,湖南,555,2017
江苏大学,湖南,555,2017
宁波大学,湖南,556,2017
四川大学(中外合作办学),湖南,556,2017
西北政法大学,湖南,556,2017
东北大学秦皇岛分校,湖南,557,2017
上海海事大学,湖南,557,2017
南京农业大学,湖南,557,2017
浙江理工大学,湖南,557,2017
武汉科技大学,湖南,557,2017
广西大学,湖南,558,2017
中国矿业大学(北京),湖南,558,2017
东北师范大学,湖南,558,2017
中国矿业大学,湖南,558,2017
广东工业大学,湖南,558,2017
云南大学,湖南,559,2017
江西财经大学,湖南,560,2017
中国石油大学(北京),湖南,561,2017
河北工业大学,湖南,561,2017
大连海事大学,湖南,561,2017
浙江工业大学,湖南,561,2017
郑州大学,湖南,561,2017
成都中医药大学,湖南,561,2017
重庆大学,湖南,562,2017
首都师范大学,湖南,562,2017
北京工业大学(中外合作办学),湖南,562,2017
安徽大学,湖南,562,2017
重庆大学,湖南,562,2017
西北农林科技大学,湖南,562,2017
哈尔滨工程大学,湖南,563,2017
大连理工大学,湖南,564,2017
南昌大学,湖南,564,2017
湖南师范大学,湖南,564,2017
广州中医药大学,湖南,564,2017
西北大学,湖南,564,2017
杭州电子科技大学,湖南,565,2017
广州大学,湖南,565,2017
西南政法大学(中外合作办学),湖南,565,2017
西安外国语大学,湖南,565,2017
南京财经大学,湖南,566,2017
合肥工业大学,湖南,566,2017
武汉理工大学(中外合作办学),湖南,566,2017
合肥工业大学,湖南,567,2017
中国地质大学(北京),湖南,567,2017
汕头大学,湖南,567,2017
上海理工大学,湖南,568,2017
中国药科大学,湖南,568,2017
暨南大学,湖南,568,2017
长安大学,湖南,568,2017
北京林业大学,湖南,569,2017
中国地质大学(武汉),湖南,569,2017
北京语言大学,湖南,570,2017
北京电影学院,湖南,570,2017
中国医科大学,湖南,570,2017
华北电力大学(保定),湖南,571,2017
大连理工大学(盘锦校区),湖南,571,2017
南京医科大学,湖南,571,2017
广州医科大学,湖南,571,2017
西南财经大学,湖南,571,2017
北京化工大学,湖南,572,2017
大连医科大学,湖南,572,2017
上海对外经贸大学,湖南,572,2017
新疆医科大学,湖南,572,2017
北京第二外国语学院,湖南,573,2017
南京邮电大学,湖南,573,2017
西南政法大学,湖南,573,2017
兰州大学,湖南,573,2017
北京邮电大学(宏福校区),湖南,574,2017
首都经济贸易大学,湖南,575,2017
南京师范大学,湖南,575,2017
江南大学,湖南,575,2017
福州大学,湖南,575,2017
西南大学,湖南,576,2017
河海大学,湖南,576,2017
山东大学威海分校,湖南,576,2017
西南大学,湖南,576,2017
东华大学,湖南,577,2017
华南师范大学,湖南,577,2017
